name,email,phone,address,city,county,state,zip,category,found_date,email_valid,phone_valid,address_valid,verified,verified_date,notes
"lawn care services in Louisville, Kentucky",andrew.tinajero@uslawns.com,(502) 417-8659,"** 7517 South Watersons Trail, Louisville, KY 40291 - **Email:** Contact via website form - **Website:** g3lawncare.com ### 2. ClearGreen Lawn & Landscaping - **Phone:** 502.953.9056 - **Email:** requ",Louisville,,Kentucky,40291,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"lawn care services in Louisville, Kentucky",contact@elcsky.com,(502) 417-8659,"** 7517 South Watersons Trail, Louisville, KY 40291 - **Email:** Contact via website form - **Website:** g3lawncare.com ### 2. ClearGreen Lawn & Landscaping - **Phone:** 502.953.9056 - **Email:** requ",Louisville,,Kentucky,40291,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"lawn care services in Louisville, Kentucky",burchlawncare66@yahoo.com,(502) 417-8659,"** 7517 South Watersons Trail, Louisville, KY 40291 - **Email:** Contact via website form - **Website:** g3lawncare.com ### 2. ClearGreen Lawn & Landscaping - **Phone:** 502.953.9056 - **Email:** requ",Louisville,,Kentucky,40291,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"lawn care services in Louisville, Kentucky",jmh@gogreenlawnsolutions.com,(502) 417-8659,"** 7517 South Watersons Trail, Louisville, KY 40291 - **Email:** Contact via website form - **Website:** g3lawncare.com ### 2. ClearGreen Lawn & Landscaping - **Phone:** 502.953.9056 - **Email:** requ",Louisville,,Kentucky,40291,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Clean Cut Landscape Co,matthewponseti@gmail.com,(504) 415-1438,"38 W 27th St, Kenner, LA 70062 - Website: cclanddesign.com **2. LGD Lawn and Landscape** - Phone: (504) 251-6214 - Address: 5534 Canal Blvd Suite 4, New Orleans, LA 70124 - Website: nolalgd.com **3. P",New Orleans,,Louisiana,70062,Landscapper,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Clean Cut Landscape Co,landscape.new.orleans@gmail.com,(504) 415-1438,"38 W 27th St, Kenner, LA 70062 - Website: cclanddesign.com **2. LGD Lawn and Landscape** - Phone: (504) 251-6214 - Address: 5534 Canal Blvd Suite 4, New Orleans, LA 70124 - Website: nolalgd.com **3. P",New Orleans,,Louisiana,70062,Landscapper,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Clean Cut Landscape Co,careers@mullinlandscape.com,(504) 415-1438,"38 W 27th St, Kenner, LA 70062 - Website: cclanddesign.com **2. LGD Lawn and Landscape** - Phone: (504) 251-6214 - Address: 5534 Canal Blvd Suite 4, New Orleans, LA 70124 - Website: nolalgd.com **3. P",New Orleans,,Louisiana,70062,Landscapper,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Clean Cut Landscape Co,info101@exteriordesignsbev.com,(504) 415-1438,"38 W 27th St, Kenner, LA 70062 - Website: cclanddesign.com **2. LGD Lawn and Landscape** - Phone: (504) 251-6214 - Address: 5534 Canal Blvd Suite 4, New Orleans, LA 70124 - Website: nolalgd.com **3. P",New Orleans,,Louisiana,70062,Landscapper,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Clean Cut Landscape Co,info@theplantgallery.com,(504) 415-1438,"38 W 27th St, Kenner, LA 70062 - Website: cclanddesign.com **2. LGD Lawn and Landscape** - Phone: (504) 251-6214 - Address: 5534 Canal Blvd Suite 4, New Orleans, LA 70124 - Website: nolalgd.com **3. P",New Orleans,,Louisiana,70062,Landscapper,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Clean Cut Landscape Co,cmcservices.nola@gmail.com,(504) 415-1438,"38 W 27th St, Kenner, LA 70062 - Website: cclanddesign.com **2. LGD Lawn and Landscape** - Phone: (504) 251-6214 - Address: 5534 Canal Blvd Suite 4, New Orleans, LA 70124 - Website: nolalgd.com **3. P",New Orleans,,Louisiana,70062,Landscapper,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"Local Roofers in Portland, Maine",contact@roofrestore5x.com,(207) 772-2719,"19 Forest Lane, Hollis, ME 04042 - Phone: (207) 772-2719 - Email: Not publicly listed - Service Area: Southern Maine --- **2. Roof Restore** - Address: 113 Newbury St, Portland, ME 04101 - Phone: 207-",Hollis,,Maine,04042,Roofer,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"Local Roofers in Portland, Maine",info@mandetteroofing.com,(207) 772-2719,"19 Forest Lane, Hollis, ME 04042 - Phone: (207) 772-2719 - Email: Not publicly listed - Service Area: Southern Maine --- **2. Roof Restore** - Address: 113 Newbury St, Portland, ME 04101 - Phone: 207-",Hollis,,Maine,04042,Roofer,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,messages@walbridge.com,(313) 963-8000,"** 777 Woodward Ave., Ste. 300, Detroit, MI 48226 - **Website:** walbridge.com ### 2. Barton Malow Co. - **Phone:** (248) 436-5000 - **Address:** 26500 American Dr., Southfield, MI 48034 - **Website:*",Detroit,,Michigan,48226,General Contractor,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,karissa@binderheating.com,763-634-8030,"** 16411 Aberdeen St. NE, Ham Lake, MN 55304 - **City:** Ham Lake - **State:** Minnesota - **ZIP:** 55304 ### 2. Standard Heating & Air Conditioning - **Phone:** (612) 824-2656 - **Address:** 130 Plym",Ham Lake,,Minnesota,16411,HVAC Contractor,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,mhacservice@modernhtg.com,763-634-8030,"** 16411 Aberdeen St. NE, Ham Lake, MN 55304 - **City:** Ham Lake - **State:** Minnesota - **ZIP:** 55304 ### 2. Standard Heating & Air Conditioning - **Phone:** (612) 824-2656 - **Address:** 130 Plym",Ham Lake,,Minnesota,16411,HVAC Contractor,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,info@marshheating.com,763-634-8030,"** 16411 Aberdeen St. NE, Ham Lake, MN 55304 - **City:** Ham Lake - **State:** Minnesota - **ZIP:** 55304 ### 2. Standard Heating & Air Conditioning - **Phone:** (612) 824-2656 - **Address:** 130 Plym",Ham Lake,,Minnesota,16411,HVAC Contractor,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,david@freedomheatingandair.com,763-634-8030,"** 16411 Aberdeen St. NE, Ham Lake, MN 55304 - **City:** Ham Lake - **State:** Minnesota - **ZIP:** 55304 ### 2. Standard Heating & Air Conditioning - **Phone:** (612) 824-2656 - **Address:** 130 Plym",Ham Lake,,Minnesota,16411,HVAC Contractor,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Brent's Appliance Repair,brentapp@gmail.com,(601) 825-0803,"104 Rosewood Ln, Brandon, MS 39042",Brandon,,Mississippi,39042,Appliance Technician,2026-05-20,YES,YES,YES,YES,2026-05-20,email_test=sent
J&J Jackson Appliance Repair,donolson2225@gmail.com,601-299-4055,"657 Eldorado Rd, Jackson, MS 39208",Jackson,,Mississippi,39208,Appliance Technician,2026-05-20,YES,YES,YES,YES,2026-05-20,email_test=sent
Hobart Kitchen Equipment Repair,jackson@pmifeg.com,(601) 939-7474,"Jackson, MS - Email: jackson@pmifeg.com",Jackson,,Mississippi,,Appliance Technician,2026-05-20,YES,YES,NO,YES,2026-05-20,"email_test=fail: {'jackson@pmifeg.com': (550, b'The mail "
1. Roto-Rooter Plumbing & Water Cleanup,customerservice@theplumbingpro.com,(816) 412-0870,"** 1414 Wyoming St Ste 10, Kansas City, MO 64102 **2. Inception Plumbing LLC** - **Phone:** (816) 919-1010 - **Address:** 8031 Ward Parkway Plaza, Kansas City, MO 64114 **3. True Blue Plumbing LLC** -",Kansas City,,Missouri,64102,Plumber,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Roto-Rooter Plumbing & Water Cleanup,rodomaticplumbing@gmail.com,(816) 412-0870,"** 1414 Wyoming St Ste 10, Kansas City, MO 64102 **2. Inception Plumbing LLC** - **Phone:** (816) 919-1010 - **Address:** 8031 Ward Parkway Plaza, Kansas City, MO 64114 **3. True Blue Plumbing LLC** -",Kansas City,,Missouri,64102,Plumber,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Mountain Electric of Montana,briana@actionelectricinc.com,(406) 245-8658,"2121 4th Ave N - City: Billings - State: MT - ZIP: 59101 **2. Action Electric, Inc.** - Email: briana@actionelectricinc.com - Phone: (406) 245-9551 - Street Address: 1010 Central Ave #4 - City: Billin",Billings,,Montana,59101,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Mountain Electric of Montana,elkridgeelectricmt@gmail.com,(406) 245-8658,"2121 4th Ave N - City: Billings - State: MT - ZIP: 59101 **2. Action Electric, Inc.** - Email: briana@actionelectricinc.com - Phone: (406) 245-9551 - Street Address: 1010 Central Ave #4 - City: Billin",Billings,,Montana,59101,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Mountain Electric of Montana,406electricllc@gmail.com,(406) 245-8658,"2121 4th Ave N - City: Billings - State: MT - ZIP: 59101 **2. Action Electric, Inc.** - Email: briana@actionelectricinc.com - Phone: (406) 245-9551 - Street Address: 1010 Central Ave #4 - City: Billin",Billings,,Montana,59101,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Mountain Electric of Montana,justice@goyellowball.com,(406) 245-8658,"2121 4th Ave N - City: Billings - State: MT - ZIP: 59101 **2. Action Electric, Inc.** - Email: briana@actionelectricinc.com - Phone: (406) 245-9551 - Street Address: 1010 Central Ave #4 - City: Billin",Billings,,Montana,59101,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Mountain Electric of Montana,info@town-countryelectric.com,(406) 245-8658,"2121 4th Ave N - City: Billings - State: MT - ZIP: 59101 **2. Action Electric, Inc.** - Email: briana@actionelectricinc.com - Phone: (406) 245-9551 - Street Address: 1010 Central Ave #4 - City: Billin",Billings,,Montana,59101,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Mountain Electric of Montana,iconelectricmt@gmail.com,(406) 245-8658,"2121 4th Ave N - City: Billings - State: MT - ZIP: 59101 **2. Action Electric, Inc.** - Email: briana@actionelectricinc.com - Phone: (406) 245-9551 - Street Address: 1010 Central Ave #4 - City: Billin",Billings,,Montana,59101,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. H&H Lawn & Landscape,notice@hhlawns.com,(402) 916-9500,"20077 Hampton Dr, Gretna, NE 68028 - City: Gretna | State: NE | ZIP: 68028 --- **2. Heartland Lawns** - Phone: (402) 492-8800 - Address: 14124 Industrial Rd, Omaha, NE - City: Omaha | State: NE --- **",Gretna,,Nebraska,20077,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. H&H Lawn & Landscape,customersupport@gretnalawncare.com,(402) 916-9500,"20077 Hampton Dr, Gretna, NE 68028 - City: Gretna | State: NE | ZIP: 68028 --- **2. Heartland Lawns** - Phone: (402) 492-8800 - Address: 14124 Industrial Rd, Omaha, NE - City: Omaha | State: NE --- **",Gretna,,Nebraska,20077,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. H&H Lawn & Landscape,kevin@acleancutomaha.com,(402) 916-9500,"20077 Hampton Dr, Gretna, NE 68028 - City: Gretna | State: NE | ZIP: 68028 --- **2. Heartland Lawns** - Phone: (402) 492-8800 - Address: 14124 Industrial Rd, Omaha, NE - City: Omaha | State: NE --- **",Gretna,,Nebraska,20077,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"1. Sunstate Companies, LLC",contact@sunstatecompanies.com,(702) 798-1776,"es are often not publicly listed for many of these businesses: **1. Sunstate Companies, LLC** - Phone: (702) 798-1776 - Email: contact@sunstatecompanies.com - Address: 5080 Cameron Street, Las Vegas, ",Sunstate Companies,,Nevada,89118,Landscapper,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Nick Tracey Roofing & Exteriors,hunter@ridgeroofingcompany.com,(603) 921-1706,"** 10 Commerce Park N, STE 4, Bedford, NH 03110 - **City:** Bedford (serves Manchester), **State:** NH, **ZIP:** 03110 **2. Queen City Roofing LLC** - **Phone:** (603) 289-4663 - **Address:** 1 Hardy ",Bedford,,New Hampshire,03110,Roofer,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
inspection service providers,contactaffirm@gmail.com,(973) 970-3812,"** 30 Wilson Avenue, Newark, NJ 07105 - **Services:** Home inspections, radon testing, mold inspection, termite inspection, sewer scope --- ### 2. **Aurora Home Inspections** - **Phone:** (201) 476-92",Newark,,New Jersey,07105,Inspection Crew,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
inspection service providers,larry@aurorahomeinspections.com,(973) 970-3812,"** 30 Wilson Avenue, Newark, NJ 07105 - **Services:** Home inspections, radon testing, mold inspection, termite inspection, sewer scope --- ### 2. **Aurora Home Inspections** - **Phone:** (201) 476-92",Newark,,New Jersey,07105,Inspection Crew,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Handyman Services of Albuquerque,richpunchlist@yahoo.com,(505) 404-7167,"315 Central Ave NW, Albuquerque, NM 87102 - Website: handymanservicesofalbuquerque.com **2. ABQ Handyman Services** - Phone: (505) 347-5652 - Address: 5915 Gibson Blvd SE, Ste 203, Albuquerque, NM 871",Albuquerque,,New Mexico,87102,Handyman,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Handyman Services of Albuquerque,aplusfresquez@gmail.com,(505) 404-7167,"315 Central Ave NW, Albuquerque, NM 87102 - Website: handymanservicesofalbuquerque.com **2. ABQ Handyman Services** - Phone: (505) 347-5652 - Address: 5915 Gibson Blvd SE, Ste 203, Albuquerque, NM 871",Albuquerque,,New Mexico,87102,Handyman,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Pete's Appliance Repair LLC,scotti@fmappliance.com,(612) 393-2527,"1531 32nd St S #102, Fargo, ND 58103 **2. Appliance Pros** - Phone: (701) 238-5333 - Email: chad@applianceprosfm.com - Address: 3120 25th St S, Suite 301, Fargo, ND 58103 **3. Bare's Appliance Repair*",Fargo,,North Dakota,58103,Appliance Technician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,admin@roseplumbingllc.com,(614) 496-9776,"** 6520 Oley Speaks Way, Suite A - **City:** Canal Winchester - **State:** Ohio - **ZIP:** 43110 ### 2. The Local Plumber - **Phone:** (614) 230-6086 - **Email:** trevor@localplumbercolumbus.com - **C",Columbus,,Ohio,43110,Plumber,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,trevor@localplumbercolumbus.com,(614) 496-9776,"** 6520 Oley Speaks Way, Suite A - **City:** Canal Winchester - **State:** Ohio - **ZIP:** 43110 ### 2. The Local Plumber - **Phone:** (614) 230-6086 - **Email:** trevor@localplumbercolumbus.com - **C",Columbus,,Ohio,43110,Plumber,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Phone:,wolfewolfewolfe@hotmail.com,(614) 496-9776,"** 6520 Oley Speaks Way, Suite A - **City:** Canal Winchester - **State:** Ohio - **ZIP:** 43110 ### 2. The Local Plumber - **Phone:** (614) 230-6086 - **Email:** trevor@localplumbercolumbus.com - **C",Columbus,,Ohio,43110,Plumber,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"1. Spark Electrical Solutions, LLC",info@osborneelectric.com,(405) 266-3196,"8201 N Classen Blvd Suite D, Oklahoma City, OK 73114 **2. Osborne Electric Company** - Phone: (405) 525-7622 - Email: info@osborneelectric.com - Address: 101 NE 46th St, Oklahoma City, OK 73105 **3. D",Spark Electrical Solutions,,Oklahoma,73114,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"1. Spark Electrical Solutions, LLC",dedicatedelectric043@gmail.com,(405) 266-3196,"8201 N Classen Blvd Suite D, Oklahoma City, OK 73114 **2. Osborne Electric Company** - Phone: (405) 525-7622 - Email: info@osborneelectric.com - Address: 101 NE 46th St, Oklahoma City, OK 73105 **3. D",Spark Electrical Solutions,,Oklahoma,73114,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"1. Spark Electrical Solutions, LLC",jcurryelectric@sbcglobal.net,(405) 266-3196,"8201 N Classen Blvd Suite D, Oklahoma City, OK 73114 **2. Osborne Electric Company** - Phone: (405) 525-7622 - Email: info@osborneelectric.com - Address: 101 NE 46th St, Oklahoma City, OK 73105 **3. D",Spark Electrical Solutions,,Oklahoma,73114,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
"1. Spark Electrical Solutions, LLC",jeremy@mrelectricok.com,(405) 266-3196,"8201 N Classen Blvd Suite D, Oklahoma City, OK 73114 **2. Osborne Electric Company** - Phone: (405) 525-7622 - Email: info@osborneelectric.com - Address: 101 NE 46th St, Oklahoma City, OK 73105 **3. D",Spark Electrical Solutions,,Oklahoma,73114,Electrician,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Clean Air Lawn Care Portland – Eastside,craig@groundupservices.net,(503) 679-7418,"Portland, Oregon 97214 **4. Ground Up Services** - Phone: (503) 774-8075 - Email: craig@groundupservices.net - Address: 6712 SE Overland St, Portland, OR 97222 **5. Hillside Landscape Maintenance** - ",SE,,Oregon,97214,Lawn Care Services,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=fail: 'ascii' codec can't encode character '\u
Milligan Construction LLC,slate@milliganconstruction.com,401-781-5878,"** 55 Porter St., Providence, RI 02905 - **City:** Providence - **State:** RI - **ZIP:** 02905 - *Specializes in slate roof repairs and copper work* --- ### 2. **Rhode Island Roofing** - **Phone:** (4",Providence,,Rhode Island,02905,Roofer,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Milligan Construction LLC,info@miceliroofing.com,401-781-5878,"** 55 Porter St., Providence, RI 02905 - **City:** Providence - **State:** RI - **ZIP:** 02905 - *Specializes in slate roof repairs and copper work* --- ### 2. **Rhode Island Roofing** - **Phone:** (4",Providence,,Rhode Island,02905,Roofer,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Milligan Construction LLC,john@jdroofs.com,401-781-5878,"** 55 Porter St., Providence, RI 02905 - **City:** Providence - **State:** RI - **ZIP:** 02905 - *Specializes in slate roof repairs and copper work* --- ### 2. **Rhode Island Roofing** - **Phone:** (4",Providence,,Rhode Island,02905,Roofer,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
Milligan Construction LLC,roofsjd1@gmail.com,401-781-5878,"** 55 Porter St., Providence, RI 02905 - **City:** Providence - **State:** RI - **ZIP:** 02905 - *Specializes in slate roof repairs and copper work* --- ### 2. **Rhode Island Roofing** - **Phone:** (4",Providence,,Rhode Island,02905,Roofer,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Dakota Small Jobs,darren@handyman605.net,(605) 864-7266,"Flandreau, SD (serves Sioux Falls area) - City: Flandreau - State: SD - ZIP: 57028 **2. All Around Handyman** - Phone: (605) 521-6727 - Address: 6604 W 5th St, Sioux Falls, SD 57107 - City: Sioux Fall",Sioux Falls,,South Dakota,57028,Handyman,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
1. Dakota Small Jobs,greghandyman@gmail.com,(605) 864-7266,"Flandreau, SD (serves Sioux Falls area) - City: Flandreau - State: SD - ZIP: 57028 **2. All Around Handyman** - Phone: (605) 521-6727 - Address: 6604 W 5th St, Sioux Falls, SD 57107 - City: Sioux Fall",Sioux Falls,,South Dakota,57028,Handyman,2026-05-20,YES,YES,NO,YES,2026-05-20,email_test=sent
